_id,application_date,completed_date,description,issued_date,permit_num,permit_type,postal,revision_num,status,street_direction,street_name,street_num,street_type,structure_type,green_tech,green_roof_area,green_roof_variation_area,heater_work,address,location,latitude,longitude
32666,2018-03-09,,"Proposal to construct an 8-storey mixed-use building on Roncesvalles Avenue and 4-storey townhouse complex on Howard Park Avenue. 93 residential units are proposed with retail at grade, and 2 1/2 levels below-grade parking.",,18 127178,New Building,M6R,0,Examiner's Notice Sent, ,RONCESVALLES,422,AVE,Mixed Use/Res w Non Res,Green Roof,221,0,,"422 RONCESVALLES AVE   Toronto, Canada","422, Roncesvalles Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 2N2, Canada",43.65186621,-79.45138363
32667,2018-03-19,,"Proposal to construct a new 30 storey condo with 243 residential units, commercial, and 2 levels of below grade parking.  See active stand alone shoring/soil remediation 17 263015 SHO.",2019-04-17,18 131106,New Building,M5T,0,Inspection, ,COLLEGE,203,ST,Mixed Use/Res w Non Res,Green Roof,158.05,0,,"203 COLLEGE ST   Toronto, Canada","College Street, Discovery District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 1B2, Canada",43.6605402,-79.387308
32668,2018-04-04,,"Proposal to construct a 9 storey mixed use building with 216 residential units, retail shell at grade, and 2 levels of underground parking.",,18 138486,New Building,M5R,0,Response Received, ,ALBANY,275,AVE,Mixed Use/Res w Non Res,Green Roof,1743.6,,,"275 ALBANY AVE   Toronto, Canada","275, Albany Avenue, Seaton Village, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 1V9, Canada",43.673927,-79.4135217
32669,2018-04-05,,To construct a new four-storey self storage warehouse.building. ,2018-07-20,18 139187,New Building,M3L,0,Inspection, ,TORBARRIE,69,RD,Self-Service Storage Building,Green Roof,609,,,"69 TORBARRIE RD   Toronto, Canada","69, Torbarrie Road, Humberlea, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3L 1A2, Canada",43.72415636,-79.52278596
32670,2018-04-18,,Proposal to construct a new 12 storey condominium with 40 dwelling units and 2 levels of below grade parking (1 Forest Hill Rd),2019-10-17,18 145481,New Building,M4V,0,Permit Issued,W,ST CLAIR,200,AVE,Apartment Building,Green Roof,163,0,,"200 ST CLAIR AVE W Toronto, Canada","St. Clair Avenue West, St. Clair West, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 2N4, Canada",43.6826458,-79.4203835
32671,2018-04-27,,"Proposal to construct a new 65 storey condo with 596 residential units, 6 levels of below grade parking, and commercial at grade.  1-7 YONGE ST.  See stand alone shoring 17 220841 BLD.",,18 149758,New Building,   ,0,Examiner's Notice Sent, ,YONGE,7,ST,Mixed Use/Res w Non Res,Green Roof,526,0,,"7 YONGE ST   Toronto, Canada","7, Yonge Street, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E, Canada",43.6440203,-79.37466614
32672,2018-05-08,,Proposal to construct a 15 storey mixed use building with ground floor retail and 166 residential rental units. one LL and 1 level u/g parking,,18 154930,New Building,M5S,0,Examiner's Notice Sent, ,SPADINA,484,AVE,Mixed Use/Res w Non Res,Green Roof,368.5,0,,"484 SPADINA AVE   Toronto, Canada","Spadina Avenue, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1X9, Canada",43.6476782,-79.3960314
32673,2018-05-15,,Construct a 14 storey new condominium tower with 3 storey underground parking garage,2020-05-11,18 158929,New Building,M3K,0,Permit Issued,W,SHEPPARD,1100,AVE,Apartment Building,Green Roof,326.9,,,"1100 SHEPPARD AVE W Toronto, Canada","1100, Sheppard Avenue West, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 2A2, Canada",43.7519258,-79.4668858
32674,2018-05-16,,Proposed new Industrial Warehouse/Distribution Building with ancillary office space.,,18 159944,New Building,   ,0,Under Review , ,TAPSCOTT,1395,RD,Warehouse,Green Roof,0,2000,,"1395 TAPSCOTT RD   Toronto, Canada","1395, Tapscott Road, Armadale, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1X 0A1, Canada",43.8318239,-79.245707
32675,2018-05-22,,"Proposed constrution of a 28-storey mixed use building with a total GFA of 32,484.82 sq. m (329,664 sq. ft) as per Site Plan Application and 3 level of underground parking  (No. 14-266871 STE 19 SA).",,18 162734,New Building,M6K,0,Examiner's Notice Sent, ,EAST LIBERTY,171,ST,Mixed Use/Res w Non Res,Green Roof,570,529,,"171 EAST LIBERTY ST   Toronto, Canada","BMO, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada",43.6385977,-79.4180586
32676,2018-05-23,,"Proposal to construct 2 condo towers (65 storey and 70 storey) on 6 storey and 11 storey commercial/residential podium, 1650 residential units, and 4 levels of below grade parking.  BLOCK 2.  Note:  See active stand alone shoring 17 262938 BLD and caisson wall 18 139772 BLD files.",,18 163654,New Building,M5E,0,Under Review ,E,LAKE SHORE,55,BLVD,Mixed Use/Res w Non Res,Green Roof,1645,879.2,,"55 LAKE SHORE BLVD E Toronto, Canada","Lake Shore Boulevard East, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2R9, Canada",43.6547727,-79.3379542
32677,2018-05-28,,"To construct a 7 storey apartment building with 35 units, a 3 storey underground parking garage including mechanical space, terrace and greenroof  ",,18 166327,New Building,M5M,0,Examiner's Notice Sent, ,AVENUE,1580,RD,Apartment Building,Green Roof,103,,,"1580 AVENUE RD   Toronto, Canada","1580, Avenue Road, Lytton Park, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M5M 3X9, Canada",43.724394,-79.416611
32678,2018-05-31,,"Proposal to replace Davisville Public School & Spectrum Alternative School with a new 3-storey elementary school with frontage on Davisville Avenue. The proposal includes one level of underground parking for 60 cars, short-term parking for the childcare centre, and an area for bus loading, pick-up and drop-off. ",2019-10-25,18 169179,New Building,M4S,0,Inspection, ,MILLWOOD,43,RD,Elementary School,Green Roof,305,425,,"43 MILLWOOD RD   Toronto, Canada","43, Millwood Road, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 1Z4, Canada",43.69942382,-79.3959051
32679,2018-06-05,,Proposed 5 storey addition to east side of existing Drake Hotel. Proposal includes an additional 32 guest hotel suites and one below grade basement level. ,2019-09-09,18 171824,Building Additions/Alterations,M6J,0,Inspection,W,QUEEN,1144,ST,Motel/Hotel,Green Roof,228,0,,"1144 QUEEN ST W Toronto, Canada","1144, Queen Street West, Little Portugal, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1J5, Canada",43.64320425,-79.42446781
32680,2018-06-05,,"Proposal to construct a new 5 storey addition with 35 residential units and a community centre (1117 Gerrard St E) to an existing apartment building.  Proposal includes interior alterations to the existing portion of the building (1119 Gerrard St E).  See also 17 232251 DEM, 15 256718 SA..",,18 171911,Building Additions/Alterations,M4M,0,Response Received,E,GERRARD,1117,ST,Multiple Unit Building,Green Roof,128,0,,"1117 GERRARD ST E Toronto, Canada","1117, Gerrard Street East, East End, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2A1, Canada",43.66962476,-79.33324907
32681,2019-04-16,2019-11-29,REV 01 - to green roof,2019-05-07,18 173148,Small Residential Projects,M4K,1,Closed, ,CARLAW,645,AVE,SFD - Detached,Green Roof,20,,,"645 CARLAW AVE   Toronto, Canada","645, Carlaw Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 3K9, Canada",43.67560866,-79.34589644
32682,2019-03-01,2019-11-29,Revision to Change the hight of dwelling to add green roof and to drop the front elevation.,2019-03-13,18 174427,Small Residential Projects,M4K,2,Closed, ,GOUGH,14,AVE,SFD - Detached,Green Roof,54.75,,,"14 GOUGH AVE   Toronto, Canada","14, Gough Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1R3, Canada",43.67731695,-79.34581924
32683,2018-06-15,,"Proposal for a two storey medical offices addition around existing residential apartment building, and a one storey retail addition in conjunction with apartment building and including interior alteration. 
See also 18 120013 STE",2019-08-12,18 178959,Building Additions/Alterations,M4Y,0,Inspection,E,WELLESLEY,155,ST,Multiple Unit Building,Green Roof,461.5,0,,"155 WELLESLEY ST E Toronto, Canada","155, Wellesley Street East, St. James Town, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4X 1K2, Canada",43.66644,-79.375622
32684,2018-06-21,,"Proposal to construct a 21 storey condo with 222 residential units, ground floor commercial, and 4 levels of below grade parking.",2019-11-14,18 182655,New Building,M5A,0,Permit Issued,E,DUNDAS,219,ST,Mixed Use/Res w Non Res,Green Roof,32,0,,"219 DUNDAS ST E Toronto, Canada","219, Dundas Street East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2N7, Canada",43.657314,-79.373234
32685,2018-06-22,2018-11-23,Proposed installation of a new green-roof on top of existing detached garage in the rear yard of an existing single family dwelling. see permit #12-266368,2018-07-11,18 183105,Small Residential Projects,M6H,0,Closed, ,BROCK,463,AVE,SFD - Detached,Green Roof,19,,,"463 BROCK AVE   Toronto, Canada","463, Brock Avenue, Bloordale Village, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 1N4, Canada",43.65538292,-79.43747708
32686,2018-06-25,,New 13-storey tower on 7-storey podium and 5 level underground parking structure consisting of 254 residential condominium apartment  units and retail food stores on P2/P3 parking levels - Building C1,,18 184024,New Building,M2J,0,Under Review , ,FOREST MANOR,32-50,RD,Mixed Use/Res w Non Res,Green Roof,1034,,,"32-50 FOREST MANOR RD   Toronto, Canada","32, Forest Manor Road, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada",43.77113225,-79.34423843
32687,2018-06-25,,Proposal to construct a 46-storey residential building including a 4-storey base building at 39 and 41 Roehampton Avenue and 50 Eglinton Avenue East. The proposed building includes 440 residential units and four levels of underground parking containing 102 parking spaces.,,18 184133,New Building,M4P,0,Examiner's Notice Sent, ,ROEHAMPTON,39,AVE,Apartment Building,Green Roof,53.9,0,,"39 ROEHAMPTON AVE   Toronto, Canada","La Piazza, Roehampton Avenue, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2C9, Canada",43.70799465,-79.39718876
32688,2018-06-28,2019-01-09,Proposal for a greenroof installation atop an existing SFD-detached dwelling and the accessory pool house in the rear yard.,2018-07-24,18 186008,Small Residential Projects,M2P,0,Closed, ,BROOKFIELD,5,RD,SFD - Detached,Green Roof,58.99,,,"5 BROOKFIELD RD   Toronto, Canada","5, Brookfield Road, Hogg's Hollow, North York, Toronto, Golden Horseshoe, Ontario, M4N 3N6, Canada",43.74071998,-79.40284401
32689,2018-07-03,,"Proposal to construct a 9-storey addition to an existing concert hall. ""MASSEY HALL"" Phase 2. See also 15 172450 STE 27 SA, 17 279633 ZPR 00 ZR & 18 134941 STE 27 MV.",,18 188106,Building Additions/Alterations,   ,0,Under Review , ,SHUTER,15,ST,Performing Arts Centre,Green Roof,306.4,0,,"15 SHUTER ST   Toronto, Canada","Shuter Street, Garden District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2E1, Canada",43.6550307,-79.3754777
32690,2018-07-04,,Proposal to construct a new 8 storey mixed use building plus mechanical penthouse and 2 levels of below grade parking. New building includes ground floor retail and 68 residential units.  See also 17 187476 SA.,,18 188697,New Building,M6G,0,Under Review ,W,BLOOR,597,ST,Mixed Use/Res w Non Res,Green Roof,630.01,0,,"597 BLOOR ST W Toronto, Canada","597, Bloor Street West, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 1K4, Canada",43.66463155,-79.41292557
32691,2018-07-05,,"BLOCK C - Construct a new 4 storey residential building with 67units for TCHC with a 1 1/2 underground parking garage at 1-69 Adra Villaway, 1-53 Grado Villaway and 1-29 Tomar Villaway ",2019-10-25,18 189065,New Building,M2J,0,Permit Issued, ,ADRA VILLAWAY,1, ,Apartment Building,Green Roof,691,0,,"1 ADRA VILLAWAY     Toronto, Canada",,,
32692,2018-07-05,,Proposed eight storey addition to existing Michael Garron Hospital,,18 189430,Building Additions/Alterations,M4C,0,Refusal Notice, ,COXWELL,825,AVE,Hospital,Green Roof,3393,988,,"825 COXWELL AVE   Toronto, Canada","Michael Garron Hospital, Coxwell Avenue, Danforth Village, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 3C9, Canada",43.6899532,-79.32493147
32693,2018-07-10,,"This permit is for the construction of a new public self-storage warehouse.  The new building will be a steel structure with metal cladding, OWSJ with metal deck and concrete topping.  ",2019-02-04,18 191444,New Building,M6A,0,Inspection, ,BRIDGELAND,55,AVE,Self-Service Storage Building,Green Roof,320,,,"55 BRIDGELAND AVE   Toronto, Canada","55, Bridgeland Avenue, Lawrence Heights, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M3K 1E3, Canada",43.7266597,-79.4596061
32694,2018-07-11,,"Proposal to construct a mixed use building consisting of 2 residential towers (59 storey & 69 storey), 1373 residential units, 6 levls of below grade parking, above grade parking, and commercial space on ground & 2nd floors.  See active standalone shoring - 18 165147 BLD.",,18 192535,New Building,M5V,0,Response Received, ,SPADINA,23,AVE,Mixed Use/Res w Non Res,Green Roof,1257,729,,"23 SPADINA AVE   Toronto, Canada","Spadina Avenue, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1X9, Canada",43.6476782,-79.3960314
32695,2018-07-12,,Proposal to install a green roof  on the  rear of the second storey with drainage layer and pre-cultivated vegeation mat system.,2018-08-15,18 192804,Small Residential Projects,M6R,0,Inspection, ,PARKWAY,77,AVE,SFD - Semi-Detached,Green Roof,35.84,,,"77 PARKWAY AVE   Toronto, Canada","77, Parkway Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 2J1, Canada",43.65105323,-79.44686268
32696,2018-07-12,,Proposal to construct a 7 storey mixed use building with a commercial at grade and residential above (total of 146 units) with 2 levels of underground parking.,,18 193181,New Building,M4S,0,Under Review , ,SOUDAN,703,AVE,Mixed Use/Res w Non Res,Green Roof,440,0,,"703 SOUDAN AVE   Toronto, Canada","703, Soudan Avenue, Leaside, East York, Toronto, Golden Horseshoe, Ontario, M4G 3C1, Canada",43.70844438,-79.37689129
32697,2018-07-27,,7 storey residential condo building with 2 levels of underground parking garage.  Leaside Manor.,2019-08-12,18 200694,New Building,M4G,0,Inspection, ,SOUTHVALE,3,DR,Apartment Building,Green Roof,423.71,,,"3 SOUTHVALE DR   Toronto, Canada","3, Southvale Drive, Leaside, East York, Toronto, Golden Horseshoe, Ontario, M4G 1X6, Canada",43.7023341,-79.3614584
32698,2018-07-27,,"Proposal to construct an 18-storey mixed-use with shell commercial and residential condo.  Shell commercial is on levels 02-04 and 13 residential suites on levels 05-18.  There are 3 below-grade levels with M/E, storage, and a small residential common area.  It will be new construction with the 2-storey's of heritage facade facing Mercer St to be preserved and reconstructed.",,18 200828,New Building,M5V,0,Under Review , ,MERCER,24,ST,Mixed Use/Res w Non Res,Green Roof,42.38,0,,"24 MERCER ST   Toronto, Canada","Scott Morris Architects, Mercer Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J6, Canada",43.6457953,-79.3906665
32699,2018-07-30,,"Proposal to construct 38 storey mixed use building consisting of two residential towers (condos), 9 storey podium containing parking, and ground floor retail. ",,18 201963,New Building,M6S,0,Under Review ,W,LAKE SHORE,1926,BLVD,Apartment Building,Green Roof,1397.75,0,,"1926 LAKE SHORE BLVD W Toronto, Canada","1926, Lake Shore Boulevard West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",43.63576229,-79.46720087
32700,2018-07-31,,"Proposed construction of a new 25-storey multiple-use apartment building with four levels of below grade parking.
Standalone Shoring Permit # 18 165352",,18 202583,New Building,   ,0,Response Received, ,EAST LIBERTY,39,ST,Apartment Building,Green Roof,419.5,0,,"39 EAST LIBERTY ST   Toronto, Canada","39, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada",43.6389285,-79.412139
32701,2018-08-02,,Proposal to construct a 39 storey residential rental buidling on existing 7 storey podium (see active 17 198524 BLD) with 592 residential units and indoor/outdoor amenity spaces.  BUILDING F - The Well.,,18 203561,New Building,M5V,0,Refusal Notice,W,FRONT,450,ST,Apartment Building,Green Roof,681,0,,"450 FRONT ST W Toronto, Canada","450, Front Street West, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1B8, Canada",43.6421637,-79.3965967
